Haus der Kulturen der Welt, John-Foster-Dulles-Allee, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.5175662	13.3632403	bus_stop
Hausvogteiplatz, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5131718	13.3962644	residential
Heilig-Kreuz-Kirche, 3a, Hildegardstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland	52.48209735	13.3279619616253	place_of_worship
Holocaust-Mahnmal, 1, Cora-Berliner-Straße, Mitte, Berlin, 10117, Deutschland	52.5140698	13.3786999509583	attraction
Adlon Kempinski, 77, Unter den Linden, Mitte, Berlin, 10117, Deutschland	52.51560195	13.3801671109822	hotel
Park Inn by Radisson Berlin City West, 6, Emser Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland	52.4936072	13.3197695	hotel
Hufeisensiedlung, Lowise-Reuter-Ring, Britz, Neukölln, Berlin, 12359, Deutschland	52.4479647	13.4483898	UNESCO_world_heritage
Humboldt-Box, 5, Schloßplatz, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.51767715	13.4004705972705	attraction
Coffeebar HU, 4, Universitätsstraße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5189879	13.3925988	cafe
Indische Botschaft, 17, Tiergartenstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.50940475	13.3620545544124	embassy
Italienische Botschaft, Hildebrandstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5093269	13.3597359106335	embassy
Jagdschloss Grunewald, 100, Hüttenweg, Dahlem, Steglitz-Zehlendorf, Berlin, 14193, Deutschland	52.46708705	13.2618948703619	museum
Jüdischer Friedhof Berlin-Weißensee, Weißensee, Pankow, Berlin, 13088, Deutschland	52.5418159	13.4643830677254	cemetery
Jüdisches Museum, 9-14, Lindenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10969, Deutschland	52.5018509	13.3961993581965	museum
KaDeWe, Tauentzienstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10789, Deutschland	52.5023223	13.3409904	taxi
Kaiser-Wilhelm-Gedächtniskirche, Breitscheidplatz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10789, Deutschland	52.5048232	13.3352674	attraction
Karl-Marx-Allee, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5189395	13.426303	primary
Ruine der Franziskaner-Klosterkirche, Klosterstraße, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.5184314	13.412494143027	yes
Köllnischer Park, Wallstraße, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.51315735	13.4141740477925	park
Kollwitzplatz, Kollwitzstraße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland	52.5360147	13.4170585479404	park
Komische Oper Berlin, 55-57, Behrenstraße, Mitte, Berlin, 10117, Deutschland	52.5156648	13.3869856	theatre
Kronprinzenpalais, 3, Unter den Linden, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5170694	13.3968381127049	yes
Kulturbrauerei, 36, Schönhauser Allee, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland	52.53925885	13.4136201318009	attraction
Kulturforum, Matthäikirchplatz, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.50844345	13.3677480112489	attraction
Kurfürstendamm, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland	52.5025919	13.3252605	secondary
Leipziger Platz, Mitte, Berlin, 10117, Deutschland	52.5096005	13.3774269	primary
Leipziger Straße, Mitte, Berlin, 10117, Deutschland	52.5104474	13.3918337	primary
Industrie- und Handelskammer zu Berlin, 85, Fasanenstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10623, Deutschland	52.5067994	13.3285983412049	public_building
Lustgarten, Am Lustgarten, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.51863405	13.3996341133905	park
Märchenbrunnen, Am Friedrichshain, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10249, Deutschland	52.5279805	13.4267984	attraction
Märkisches Museum, 5, Am Köllnischen Park, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.5135176	13.4148701386337	museum
Maria Regina Martyrum, 230, Heckerdamm, Charlottenburg-Nord, Charlottenburg-Wilmersdorf, Berlin, 13627, Deutschland	52.54035135	13.2984810143746	place_of_worship
Marie-Elisabeth-Lüders-Haus, Schiffbauerdamm, Mitte, Berlin, 10117, Deutschland	52.5202064	13.3782921430211	attraction
Martin-Gropius-Bau, 7, Niederkirchnerstraße, Mitte, Berlin, 10963, Deutschland	52.50668265	13.3819743496728	museum
Marx-Engels-Forum, Karl-Liebknecht-Straße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.518934	13.4037267799582	park
Mauerpark, Schwedter Straße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland	52.54399115	13.4022585165627	park
Mexikanische Botschaft, 3, Klingelhöferstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5081094	13.3511436996566	embassy
Modellpark Berlin-Brandenburg, 4, Eichgestell, Oberschöneweide, Treptow-Köpenick, Berlin, 12459, Deutschland	52.4676026	13.5277843311635	attraction
Molkenmarkt, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10179, Deutschland	52.5170918	13.4090497	primary
Mossehaus, Jerusalemer Straße, Mitte, Berlin, 10117, Deutschland	52.50855165	13.396735161874	yes
Müggelturm, Kammweg, Köpenick, Treptow-Köpenick, Berlin, 12559, Deutschland	52.4172753	13.6250424	viewpoint
Museumsinsel, Bodestraße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.51975545	13.3982027098768	attraction
Neptunbrunnen, Spandauer Straße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5195871	13.4068573245652	attraction
Neue Nationalgalerie, 50, Potsdamer Straße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.50698135	13.3675895135931	museum
Neue Synagoge, 28-30, Oranienburger Straße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5248874	13.3943844922063	attraction
Neue Wache, 4, Unter den Linden, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.51790455	13.3955369863662	attraction
Neuer Wiesengraben, Berlin, Deutschland	52.4195816	13.5958214	ditch
Neues Kranzler-Eck, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland	52.50432655	13.3300809944966	retail
Botschaft des Staates Israel, 74-76, Auguste-Viktoria-Straße, Grunewald, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland	52.4834023	13.2886467485795	embassy
Nikolaiviertel, Propststraße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5167561	13.4066460127171	attraction
Nordische Botschaften/Adenauer Stiftung, Klingelhöferstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5091563	13.3512071	bus_stop
Oberbaumbrücke, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland	52.5011978	13.4450029	secondary
Österreichische Botschaft, 1, Stauffenbergstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.50948245	13.3636795879136	embassy
Olympiastadion Berlin, 3, Olympischer Platz, Westend, Charlottenburg-Wilmersdorf, Berlin, 14053, Deutschland	52.51467945	13.2395146740786	stadium
Oranienburger Straße, Reinickendorf, Berlin, 13437, Deutschland	52.5780903	13.3329083	secondary
Palais am Festungsgraben, Mitte-Museum, 1, Am Festungsgraben, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.51879995	13.3958051918199	yes
Palais Schwerin, Mühlendamm, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.5157022	13.4082961235017	yes
Pariser Platz, Unter den Linden, Mitte, Berlin, 10117, Deutschland	52.5163528	13.378686420054	square
Parochialkirche, 66, Klosterstraße, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.51702425	13.4129978633232	place_of_worship
Paul-Löbe-Haus, 1, Platz der Republik, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.5202	13.3748029477353	attraction
Pfaueninsel, Uferpromenade, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland	52.43526975	13.1302850928919	nature_reserve
Pfefferberg, Christinenstraße, Prenzlauer Berg, Pankow, Berlin, 10119, Deutschland	52.5319209	13.4104477	chimney
Philharmonie, 1, Herbert-von-Karajan-Straße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.51000235	13.3696067444446	attraction
Postfuhramt (Baustelle), 35-36, Oranienburger Straße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.525712	13.3930156729155	yes
Gartenschule, Jenneweg, Spandau, Berlin, 13583, Deutschland	52.53982635	13.1927646141314	garden
Potsdamer Platz, Mitte, Berlin, 10117, Deutschland	52.5087317	13.3770476	secondary
Prater Merkur Spielothek, 6, Nollendorfplatz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10777, Deutschland	52.4990086	13.353119	gambling
Prinzessinnenpalais, Oberwallstraße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5170551	13.3963960876116	yes
Rathaus Schöneberg, 1, John-F.-Kennedy-Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10825, Deutschland	52.4848252	13.3441027481671	townhall
Reichstag, Kleine Querallee, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.517704	13.374914	bicycle_rental
Riehmers Hofgarten, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland	52.49246695	13.3843219488833	neighbourhood
Rotes Rathaus, Rathausstraße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5182951	13.408534	townhall
Kulturhaus der Russischen Botschaft, Wilhelmstraße, Mitte, Berlin, 10117, Deutschland	52.5148817	13.382390476283	community_centre
S-Bahnhof Hackescher Markt, Am Zwirngraben, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.52263785	13.4023791054863	yes
